Entity,Code,Date,"Daily new estimated infections of COVID-19 (LSHTM, median)","Daily new estimated infections of COVID-19 (LSHTM, lower)","Daily new estimated infections of COVID-19 (LSHTM, upper)","Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned)"
Canada,CAN,2020-02-08,,,,0.42857
Canada,CAN,2020-02-09,,,,0.42857
Canada,CAN,2020-02-10,,,,0.42857
Canada,CAN,2020-02-11,,,,0.42857
Canada,CAN,2020-02-12,,,,0.28571
Canada,CAN,2020-02-13,,,,0.28571
Canada,CAN,2020-02-14,,,,0
Canada,CAN,2020-02-15,,,,0
Canada,CAN,2020-02-16,,,,0
Canada,CAN,2020-02-17,,,,0.14286
Canada,CAN,2020-02-18,,,,0.14286
Canada,CAN,2020-02-19,,,,0.14286
Canada,CAN,2020-02-20,,,,0.14286
Canada,CAN,2020-02-21,,,,0.28571
Canada,CAN,2020-02-22,,,,0.28571
Canada,CAN,2020-02-23,,,,0.28571
Canada,CAN,2020-02-24,,,,0.28571
Canada,CAN,2020-02-25,,,,0.42857
Canada,CAN,2020-02-26,,,,0.42857
Canada,CAN,2020-02-27,,,,0.71429
Canada,CAN,2020-02-28,,,,0.71429
Canada,CAN,2020-02-29,,,,1.57143
Canada,CAN,2020-03-01,,,,2.14286
Canada,CAN,2020-03-02,,,,2.42857
Canada,CAN,2020-03-03,,,,2.71429
Canada,CAN,2020-03-04,,,,3.14286
Canada,CAN,2020-03-05,,,,3.42857
Canada,CAN,2020-03-06,,,,5
Canada,CAN,2020-03-07,24.8601152416928,10.9592601925842,50.8019403505002,4.85714
Canada,CAN,2020-03-08,26.7874836760049,11.8813949318061,54.5094184067483,5.71429
Canada,CAN,2020-03-09,28.0869278512133,12.531882121477,56.8996233239838,7.14286
Canada,CAN,2020-03-10,37.790138293707,16.9707643594008,76.2197698084185,7
Canada,CAN,2020-03-11,48.7764748008746,22.0514872554562,97.9294377129419,10.71429
Canada,CAN,2020-03-12,55.6177935118721,25.333909257658,111.146067804918,11.42857
Canada,CAN,2020-03-13,75.9703821489323,34.8571944334864,151.111209887861,20.57143
Canada,CAN,2020-03-14,105.170671773865,48.6788846840193,208.15641703074,20.57143
Canada,CAN,2020-03-15,162.354387448512,75.6506154837644,319.803183285088,26.85714
Canada,CAN,2020-03-16,217.207502670866,102.02444177249,425.712792652926,48.28571
Canada,CAN,2020-03-17,322.563346710559,152.97154478856,629.088333905193,57
Canada,CAN,2020-03-18,459.077792968906,219.966159446705,891.113552038231,78.42857
Canada,CAN,2020-03-19,588.357611909536,285.019154950679,1136.58403465884,97.57143
Canada,CAN,2020-03-20,738.678863032147,360.164424606237,1420.61964327015,107.14286
Canada,CAN,2020-03-21,864.659964460667,423.382752057033,1655.75133446736,154.14286
Canada,CAN,2020-03-22,1201.15658299521,590.332389244142,2291.21628884076,173.85714
Canada,CAN,2020-03-23,1335.9310533347,658.597843373409,2539.15016546659,239
Canada,CAN,2020-03-24,1516.55562827227,749.690591896474,2873.13596851939,330.28571
Canada,CAN,2020-03-25,1805.72901202477,894.77635773848,3411.35502759066,370.57143
Canada,CAN,2020-03-26,3666.42840152069,1820.50267076479,6909.76570606952,463.14286
Canada,CAN,2020-03-27,4519.95912334256,2248.00710693484,8501.49424681455,534.14286
Canada,CAN,2020-03-28,5527.46338321859,2750.07045690017,10378.6217246796,614.14286
Canada,CAN,2020-03-29,6379.5271326546,3178.657897649,11963.7838305184,687.28571
Canada,CAN,2020-03-30,7883.010686126,3931.67849663232,14766.5090400649,758.57143
Canada,CAN,2020-03-31,9861.77072480187,4923.45559415783,18455.4933700253,819.57143
Canada,CAN,2020-04-01,11709.0401602944,5851.05268680743,21896.364627505,901.28571
Canada,CAN,2020-04-02,11510.1261619865,5756.10807708702,21510.1712715579,1034.57143
Canada,CAN,2020-04-03,13958.7707786454,6985.22811701374,26072.8704240181,1107.85714
Canada,CAN,2020-04-04,15647.6218663429,7836.37254855673,29217.7362289509,1057.42857
Canada,CAN,2020-04-05,17509.4461744026,8776.49760243697,32687.5663959086,1353.71429
Canada,CAN,2020-04-06,19613.1586775437,9834.10408669868,36602.5036446914,1309.28571
Canada,CAN,2020-04-07,20103.4998277332,10085.4386010071,37509.5202641725,1335
Canada,CAN,2020-04-08,20821.363144832,10459.4006020523,38840.350035891,1368.71429
Canada,CAN,2020-04-09,21966.1714341725,11038.3198624087,40959.1539826204,1338.57143
Canada,CAN,2020-04-10,21834.6560902389,10975.3976067065,40710.7084277624,1374.57143
Canada,CAN,2020-04-11,22385.5658945233,11258.7176739038,41732.8529607145,1476.85714
Canada,CAN,2020-04-12,22086.0401049871,11113.9292368158,41177.9780578636,1220.42857
Canada,CAN,2020-04-13,20864.0608139145,10499.0905952384,38904.7999356453,1302.42857
Canada,CAN,2020-04-14,21187.7977282396,10660.4194949564,39508.3334435129,1309
Canada,CAN,2020-04-15,21465.9563957872,10799.2268611066,40029.2366668782,1295.42857
Canada,CAN,2020-04-16,21147.2768240391,10639.1343643954,39441.555527747,1450.71429
Canada,CAN,2020-04-17,21500.5130088802,10815.9914482952,40104.7437025946,1536.42857
Canada,CAN,2020-04-18,22160.8493651554,11146.8010665981,41337.9073394197,1577.14286
Canada,CAN,2020-04-19,22517.5256978264,11325.0754577746,42000.8260032857,1619.14286
Canada,CAN,2020-04-20,22976.2409461757,11556.7701483471,42855.25838527,1711.14286
Canada,CAN,2020-04-21,24198.4720466914,12170.9564313131,45128.5377039088,1766.71429
Canada,CAN,2020-04-22,24196.3395164042,12170.3427931782,45141.3554575165,1922
Canada,CAN,2020-04-23,24677.2546272927,12409.3949738791,46039.1686594611,1784.28571
Canada,CAN,2020-04-24,24626.6805587917,12382.7064952105,45946.1493239224,1729.28571
Canada,CAN,2020-04-25,24141.2972253586,12135.8412786041,45041.3724472713,1716.42857
Canada,CAN,2020-04-26,23695.6856572997,11906.8990159452,44227.9538504465,1771.42857
Canada,CAN,2020-04-27,23497.1076090867,11803.9860013659,43861.4698789343,1708.28571
Canada,CAN,2020-04-28,22279.6733146417,11186.8202491638,41600.3530722014,1678.28571
Canada,CAN,2020-04-29,21834.7060916014,10957.7630395878,40777.7813213173,1600.28571
Canada,CAN,2020-04-30,21190.8631722431,10628.8604095869,39574.1287262397,1594
Canada,CAN,2020-05-01,20454.4186891413,10254.4560116124,38205.2429924914,1632
Canada,CAN,2020-05-02,20346.3186128175,10200.6293271965,38006.5497192522,1650.71429
Canada,CAN,2020-05-03,20532.2421552769,10287.4601681963,38360.0555410997,1781.57143
Canada,CAN,2020-05-04,22597.0949646192,11322.6954586509,42208.9712011701,1763
Canada,CAN,2020-05-05,21956.223824263,11003.1456145772,41002.2898888745,1723.57143
Canada,CAN,2020-05-06,21453.0003706674,10744.1992511366,40050.4573156508,1689.85714
Canada,CAN,2020-05-07,21214.22160314,10630.5754575497,39609.224217827,1677.71429
Canada,CAN,2020-05-08,20821.9456465865,10439.2290924524,38865.9375009292,1618.71429
Canada,CAN,2020-05-09,20288.9905104366,10177.4053277797,37861.9794602436,1570.28571
Canada,CAN,2020-05-10,19639.6450679264,9855.30658759844,36638.2460568981,1369.57143
Canada,CAN,2020-05-11,16793.0288292118,8430.46330974589,31324.6428533853,1329.57143
Canada,CAN,2020-05-12,16535.4066744541,8301.88642573382,30840.9989327513,1314.85714
Canada,CAN,2020-05-13,16391.5620062605,8227.55133986854,30582.9924988806,1267.71429
Canada,CAN,2020-05-14,15819.5606991908,7937.24640987708,29532.1997823917,1225.71429
Canada,CAN,2020-05-15,15276.7373265051,7659.68398775675,28538.8197615676,1183.57143
Canada,CAN,2020-05-16,14698.5255791762,7363.93358585971,27481.7036844922,1184
Canada,CAN,2020-05-17,14624.7679762211,7319.9311735932,27364.9270640596,1177.28571
Canada,CAN,2020-05-18,14538.0148699342,7270.31315689131,27228.8948953386,1163.85714
Canada,CAN,2020-05-19,14321.6093457468,7155.72202413833,26845.0226432735,1153.42857
Canada,CAN,2020-05-20,13944.8433865483,6965.3940740536,26156.6067055989,1143.85714
Canada,CAN,2020-05-21,13547.643858426,6765.26293887969,25428.9552491247,1137.28571
Canada,CAN,2020-05-22,13516.1231671729,6746.37187126956,25381.6291953459,1141.14286
Canada,CAN,2020-05-23,13205.1607386902,6584.87322579013,24796.571507736,1135
Canada,CAN,2020-05-24,12760.76310133,6360.39000033435,23971.1939433791,1110.57143
Canada,CAN,2020-05-25,12379.1608532426,6167.5528178443,23262.9126576086,1101.14286
Canada,CAN,2020-05-26,11984.4882187313,5971.17376193318,22534.2172985495,1085.28571
Canada,CAN,2020-05-27,11508.4538365063,5730.71075101866,21655.0328029059,1059.14286
Canada,CAN,2020-05-28,11009.8935405761,5476.54133807924,20733.2348965769,1033.42857
Canada,CAN,2020-05-29,10356.3176168681,5143.8951778999,19535.6673040703,994.57143
Canada,CAN,2020-05-30,9692.97708577455,4805.73900466687,18313.110046169,932.85714
Canada,CAN,2020-05-31,8894.06240162198,4402.8952918789,16838.2164476375,910.42857
Canada,CAN,2020-06-01,8196.77066565467,4047.89182452362,15553.7977520128,881.28571
Canada,CAN,2020-06-02,7620.98171998791,3753.84109635455,14493.5082119516,838.57143
Canada,CAN,2020-06-03,7105.33575202508,3491.67513541895,13653.0812209421,807.42857
Canada,CAN,2020-06-04,6660.64902535836,3265.57090504208,12924.5862757707,756.14286
Canada,CAN,2020-06-05,6063.26003291956,2966.47077281544,11785.5487481428,719.71429
Canada,CAN,2020-06-06,5564.55991486649,2718.25908306339,10828.2044703623,684.85714
Canada,CAN,2020-06-07,5369.15129799892,2619.4706861287,10453.9120662702,671.28571
Canada,CAN,2020-06-08,5119.33293052976,2496.25623764203,9966.85632239643,641.57143
Canada,CAN,2020-06-09,4784.13602513937,2332.76926903128,9308.95655694579,611.57143
Canada,CAN,2020-06-10,4383.70973404351,2138.69762379385,8521.71520070685,582.71429
Canada,CAN,2020-06-11,4098.96199072231,2001.6123553415,7959.85673150905,555.71429
Canada,CAN,2020-06-12,3796.6956636284,1856.37556581555,7364.82414801464,521.14286
Canada,CAN,2020-06-13,3547.93852310463,1736.92888385705,6847.1463070025,509.71429
Canada,CAN,2020-06-14,3252.78174082546,1593.45411327414,6208.00636674648,460.85714
Canada,CAN,2020-06-15,2958.34972519564,1448.87693585998,5647.38243410968,426.28571
Canada,CAN,2020-06-16,2748.2421203618,1344.10469293411,5252.74304719734,406.57143
Canada,CAN,2020-06-17,2633.17511641466,1284.11800233483,5044.00412598853,395.85714
Canada,CAN,2020-06-18,2522.70357320345,1225.95463485884,4846.26027212055,388.28571
Canada,CAN,2020-06-19,2456.7145215954,1189.09963002453,4738.23511299332,388.42857
Canada,CAN,2020-06-20,2419.84085599035,1165.47327019371,4690.33188786341,388.42857
Canada,CAN,2020-06-21,2314.81470225746,1108.90729932392,4510.26748993122,382
Canada,CAN,2020-06-22,2223.38306770555,1059.54593769221,4355.55353638608,379.28571
Canada,CAN,2020-06-23,2137.41342816687,1013.88748626765,4207.89227725443,382.85714
Canada,CAN,2020-06-24,2093.72027212042,989.48716639958,4139.88953385617,370.85714
Canada,CAN,2020-06-25,1952.09786889758,920.094898221785,3873.9495780148,369.42857
Canada,CAN,2020-06-26,1895.88115021199,892.187329088843,3772.68910811212,330.71429
Canada,CAN,2020-06-27,1651.93628795757,776.855642198513,3292.53563546763,302.28571
Canada,CAN,2020-06-28,1479.12493942176,695.853793801348,2950.17319346123,302.14286
Canada,CAN,2020-06-29,1348.56126362258,634.733445528881,2691.49305656631,344.57143
Canada,CAN,2020-06-30,1529.81867179763,720.410792444702,3053.67744079682,332.85714
Canada,CAN,2020-07-01,1432.19481558096,673.116140904973,2859.48652087386,314.42857
Canada,CAN,2020-07-02,1190.92948978421,559.339569181258,2380.86104795866,311.42857
Canada,CAN,2020-07-03,1244.29005994469,583.11636591677,2492.55364960774,333.28571
Canada,CAN,2020-07-04,1259.39208699418,588.624023339902,2529.37461803408,329.57143
Canada,CAN,2020-07-05,1186.29466046925,544.911130554891,2390.11086890152,314.42857
Canada,CAN,2020-07-06,1124.24880505925,509.186571268005,2272.6639582723,283.57143
Canada,CAN,2020-07-07,940.765261328347,423.779557679913,1908.1982893488,275.14286
Canada,CAN,2020-07-08,870.114495563083,391.834441114043,1769.10354183847,292.28571
Canada,CAN,2020-07-09,941.964353673963,424.405448212059,1918.35606069759,287.57143
Canada,CAN,2020-07-10,821.294326718019,372.069189139026,1673.09926900737,288.85714
Canada,CAN,2020-07-11,788.70379703845,360.055942897727,1605.1712477672,280.71429
Canada,CAN,2020-07-12,757.6719788437,349.608371412593,1538.2832602242,279.14286
Canada,CAN,2020-07-13,741.495962987124,346.353807956376,1499.93840614067,309.85714
Canada,CAN,2020-07-14,777.702424108147,368.311437829921,1564.92467355368,332.42857
Canada,CAN,2020-07-15,791.241649155681,379.983083801126,1582.07971739011,337
Canada,CAN,2020-07-16,797.982802616549,388.654408211623,1584.29161202113,355.42857
Canada,CAN,2020-07-17,803.951055001036,396.788165974569,1584.06381313277,367.85714
Canada,CAN,2020-07-18,817.493061607913,408.501846144509,1597.85848988933,389.28571
Canada,CAN,2020-07-19,735.876302758905,371.848338520506,1427.27546143126,402.85714
Canada,CAN,2020-07-20,863.546702908329,440.624834928344,1662.52207456,422
Canada,CAN,2020-07-21,920.006497426335,473.442023760285,1758.71172107344,446.14286
Canada,CAN,2020-07-22,986.179308817719,511.138111757796,1872.74616669441,442.42857
Canada,CAN,2020-07-23,1041.20046469553,542.891440890963,1965.85686218006,464.85714
Canada,CAN,2020-07-24,1034.04836944616,541.839304773987,1942.83224495831,508
Canada,CAN,2020-07-25,1068.65523474157,562.118170112165,2000.16896943972,513.57143
Canada,CAN,2020-07-26,1170.68838721733,617.580251050108,2184.89242100059,517.28571
Canada,CAN,2020-07-27,1070.3067820202,565.784196861924,1993.99043287529,504.71429
Canada,CAN,2020-07-28,1045.969254957,553.610856888258,1947.57558951356,485.42857
Canada,CAN,2020-07-29,988.925107629335,523.707007941606,1842.4377678671,509.57143
Canada,CAN,2020-07-30,968.996403335673,513.008288422325,1808.75445214755,468.42857
Canada,CAN,2020-07-31,938.989973519284,496.651451166101,1759.15965714444,452.28571
Canada,CAN,2020-08-01,934.330756967981,493.49408559494,1759.32945426491,436.14286
Canada,CAN,2020-08-02,917.759695843316,483.433027271248,1740.31516707426,425.57143
Canada,CAN,2020-08-03,899.776452288879,472.27756571933,1721.49694208024,357.42857
Canada,CAN,2020-08-04,735.917781782819,384.545391663982,1424.07434386658,398.28571
Canada,CAN,2020-08-05,855.21679218649,444.440604778075,1679.96725647739,382.28571
Canada,CAN,2020-08-06,835.905055495495,431.573867241458,1670.04421974928,387.14286
Canada,CAN,2020-08-07,856.32811029968,438.733974607408,1745.12990717144,374.57143
Canada,CAN,2020-08-08,836.152690385254,424.613181227548,1743.28096137975,375
Canada,CAN,2020-08-09,828.5992014426,416.538385874018,1773.10502115119,371.28571
Canada,CAN,2020-08-10,825.38708237487,410.220279965528,1818.3255825134,440
Canada,CAN,2020-08-11,1004.14274463254,492.776634592228,2283.66875694133,390
Canada,CAN,2020-08-12,,,,381.42857
Canada,CAN,2020-08-13,,,,399
Canada,CAN,2020-08-14,,,,386
Canada,CAN,2020-08-15,,,,382.42857
Canada,CAN,2020-08-16,,,,376.71429
Canada,CAN,2020-08-17,,,,309.28571
Canada,CAN,2020-08-18,,,,385
Canada,CAN,2020-08-19,,,,386.42857
Canada,CAN,2020-08-20,,,,349.28571
Canada,CAN,2020-08-21,,,,387.71429
Canada,CAN,2020-08-22,,,,390.71429
Canada,CAN,2020-08-23,,,,401.85714
Canada,CAN,2020-08-24,,,,482.28571
Canada,CAN,2020-08-25,,,,402.71429
Canada,CAN,2020-08-26,,,,424.57143
Canada,CAN,2020-08-27,,,,458.71429
Canada,CAN,2020-08-28,,,,431.85714
Canada,CAN,2020-08-29,,,,439.85714
Canada,CAN,2020-08-30,,,,438.71429
Canada,CAN,2020-08-31,,,,474.85714
Canada,CAN,2020-09-01,,,,502.71429
Canada,CAN,2020-09-02,,,,508.71429
Canada,CAN,2020-09-03,,,,527.28571
Canada,CAN,2020-09-04,,,,542.71429
Canada,CAN,2020-09-05,,,,553.14286
Canada,CAN,2020-09-06,,,,571.71429
Canada,CAN,2020-09-07,,,,482.42857
Canada,CAN,2020-09-08,,,,619.28571
Canada,CAN,2020-09-09,,,,599.14286
Canada,CAN,2020-09-10,,,,632.71429
Canada,CAN,2020-09-11,,,,647.85714
Canada,CAN,2020-09-12,,,,664.71429
Canada,CAN,2020-09-13,,,,678.57143
Canada,CAN,2020-09-14,,,,829
Canada,CAN,2020-09-15,,,,734.71429
Canada,CAN,2020-09-16,,,,816.71429
Canada,CAN,2020-09-17,,,,846.14286
Canada,CAN,2020-09-18,,,,911
Canada,CAN,2020-09-19,,,,920.42857
Canada,CAN,2020-09-20,,,,1015.71429
Canada,CAN,2020-09-21,,,,1069.28571
Canada,CAN,2020-09-22,,,,1136.42857
Canada,CAN,2020-09-23,,,,1155.28571
Canada,CAN,2020-09-24,,,,1172.57143
Canada,CAN,2020-09-25,,,,1237.71429
Canada,CAN,2020-09-26,,,,1309
Canada,CAN,2020-09-27,,,,1382.57143
Canada,CAN,2020-09-28,,,,1376.57143
Canada,CAN,2020-09-29,,,,1448
Canada,CAN,2020-09-30,,,,1595.42857
Canada,CAN,2020-10-01,,,,1691.85714
Canada,CAN,2020-10-02,,,,1762.42857
Canada,CAN,2020-10-03,,,,1798.57143
Canada,CAN,2020-10-04,,,,1867.57143
Canada,CAN,2020-10-05,,,,2023.57143
Canada,CAN,2020-10-06,,,,2109.28571
Canada,CAN,2020-10-07,,,,2039
Canada,CAN,2020-10-08,,,,2114.28571
Canada,CAN,2020-10-09,,,,2224.42857
Canada,CAN,2020-10-10,,,,2343.85714
Canada,CAN,2020-10-11,,,,2271.71429
Canada,CAN,2020-10-12,,,,1999.14286
Canada,CAN,2020-10-13,,,,2247.57143
Canada,CAN,2020-10-14,,,,2383.42857
Canada,CAN,2020-10-15,,,,2376
Canada,CAN,2020-10-16,,,,2329
Canada,CAN,2020-10-17,,,,2042.85714
Canada,CAN,2020-10-18,,,,2343
Canada,CAN,2020-10-19,,,,2676.14286
Canada,CAN,2020-10-20,,,,2408.57143
Canada,CAN,2020-10-21,,,,2424.57143
Canada,CAN,2020-10-22,,,,2465
Canada,CAN,2020-10-23,,,,2513
Canada,CAN,2020-10-24,,,,2712
Canada,CAN,2020-10-25,,,,2581.42857
Canada,CAN,2020-10-26,,,,2694.57143
Canada,CAN,2020-10-27,,,,2764.85714
Canada,CAN,2020-10-28,,,,2761.42857
Canada,CAN,2020-10-29,,,,2823.71429
Canada,CAN,2020-10-30,,,,2917.14286
Canada,CAN,2020-10-31,,,,3037.42857
Canada,CAN,2020-11-01,,,,2967.85714
Canada,CAN,2020-11-02,,,,2886.42857
Canada,CAN,2020-11-03,,,,3173.28571
Canada,CAN,2020-11-04,,,,3190.28571
Canada,CAN,2020-11-05,,,,3157
Canada,CAN,2020-11-06,,,,3419.42857
Canada,CAN,2020-11-07,,,,3701.14286
Canada,CAN,2020-11-08,,,,3930.85714
Canada,CAN,2020-11-09,,,,4122.57143
Canada,CAN,2020-11-10,,,,4080.71429
Canada,CAN,2020-11-11,,,,4252.42857
Canada,CAN,2020-11-12,,,,4636.71429
Canada,CAN,2020-11-13,,,,4547.71429
Canada,CAN,2020-11-14,,,,4559.71429
Canada,CAN,2020-11-15,,,,4610.71429
Canada,CAN,2020-11-16,,,,4776.71429
Canada,CAN,2020-11-17,,,,4779.14286
Canada,CAN,2020-11-18,,,,4855.42857
Canada,CAN,2020-11-19,,,,4758.28571
Canada,CAN,2020-11-20,,,,4789.28571
Canada,CAN,2020-11-21,,,,4864.57143
Canada,CAN,2020-11-22,,,,4928
Canada,CAN,2020-11-23,,,,5036.85714
Canada,CAN,2020-11-24,,,,5154
Canada,CAN,2020-11-25,,,,5216.85714
Canada,CAN,2020-11-26,,,,5343.28571
Canada,CAN,2020-11-27,,,,5481.42857
Canada,CAN,2020-11-28,,,,5584
Canada,CAN,2020-11-29,,,,5675.14286
Canada,CAN,2020-11-30,,,,5832.28571
Canada,CAN,2020-12-01,,,,5862.71429
Canada,CAN,2020-12-02,,,,6076.42857
Canada,CAN,2020-12-03,,,,6160
Canada,CAN,2020-12-04,,,,6226.42857
Canada,CAN,2020-12-05,,,,6323.42857
Canada,CAN,2020-12-06,,,,6455.14286
Canada,CAN,2020-12-07,,,,6430.71429
Canada,CAN,2020-12-08,,,,6527.28571
Canada,CAN,2020-12-09,,,,6519.42857
Canada,CAN,2020-12-10,,,,6579.71429
Canada,CAN,2020-12-11,,,,6622
Canada,CAN,2020-12-12,,,,6569.14286
Canada,CAN,2020-12-13,,,,6513.57143
Canada,CAN,2020-12-14,,,,6606.85714
Canada,CAN,2020-12-15,,,,6617.28571
Canada,CAN,2020-12-16,,,,6633.42857
Canada,CAN,2020-12-17,,,,6679.14286
Canada,CAN,2020-12-18,,,,6677
Canada,CAN,2020-12-19,,,,6744.85714
Canada,CAN,2020-12-20,,,,6757.85714
Canada,CAN,2020-12-21,,,,6643.57143
Canada,CAN,2020-12-22,,,,6645.85714
Canada,CAN,2020-12-23,,,,6704.28571
Canada,CAN,2020-12-24,,,,6658.28571
Canada,CAN,2020-12-25,,,,5951
Canada,CAN,2020-12-26,,,,5473.14286
Canada,CAN,2020-12-27,,,,6057.85714
Canada,CAN,2020-12-28,,,,5899
Canada,CAN,2020-12-29,,,,6174.57143
Canada,CAN,2020-12-30,,,,6394.28571
Canada,CAN,2020-12-31,,,,6459.85714
Canada,CAN,2021-01-01,,,,6351.57143
Canada,CAN,2021-01-02,,,,6554.57143
Canada,CAN,2021-01-03,,,,7417.57143
Canada,CAN,2021-01-04,,,,7930.85714
Canada,CAN,2021-01-05,,,,7796.71429
Canada,CAN,2021-01-06,,,,7742.85714
Canada,CAN,2021-01-07,,,,7897.71429
Canada,CAN,2021-01-08,,,,9075.71429
Canada,CAN,2021-01-09,,,,9626.85714
Canada,CAN,2021-01-10,,,,8361.42857
Canada,CAN,2021-01-11,,,,8113.85714
Canada,CAN,2021-01-12,,,,7955.42857
Canada,CAN,2021-01-13,,,,7820.71429
Canada,CAN,2021-01-14,,,,7709.28571
Canada,CAN,2021-01-15,,,,7372.57143
Canada,CAN,2021-01-16,,,,7082
Canada,CAN,2021-01-17,,,,6939.28571
Canada,CAN,2021-01-18,,,,6667.14286
Canada,CAN,2021-01-19,,,,6508.14286
Canada,CAN,2021-01-20,,,,6302.71429
Canada,CAN,2021-01-21,,,,6111.85714
Canada,CAN,2021-01-22,,,,5961.42857
Canada,CAN,2021-01-23,,,,5780.71429
Canada,CAN,2021-01-24,,,,5551.42857
Canada,CAN,2021-01-25,,,,5436.71429
Canada,CAN,2021-01-26,,,,5295.71429
Canada,CAN,2021-01-27,,,,5098.42857
Canada,CAN,2021-01-28,,,,4912
Canada,CAN,2021-01-29,,,,4769.14286
Canada,CAN,2021-01-30,,,,4628.57143
Canada,CAN,2021-01-31,,,,4522
Canada,CAN,2021-02-01,,,,4362.71429
Canada,CAN,2021-02-02,,,,4206.57143
Canada,CAN,2021-02-03,,,,4056.14286
Canada,CAN,2021-02-04,,,,3938.42857
Canada,CAN,2021-02-05,,,,3839.71429
Canada,CAN,2021-02-06,,,,3718.85714
Canada,CAN,2021-02-07,,,,3615.14286
Canada,CAN,2021-02-08,,,,3515.28571
Canada,CAN,2021-02-09,,,,3477.42857
Canada,CAN,2021-02-10,,,,3477.57143
Canada,CAN,2021-02-11,,,,3362.57143
Canada,CAN,2021-02-12,,,,3154.42857
Canada,CAN,2021-02-13,,,,3230.57143
Canada,CAN,2021-02-14,,,,3087.28571
Canada,CAN,2021-02-15,,,,2795.85714
Canada,CAN,2021-02-16,,,,3015.28571
Canada,CAN,2021-02-17,,,,2914.28571
Canada,CAN,2021-02-18,,,,2951.14286
Canada,CAN,2021-02-19,,,,3008.85714
Canada,CAN,2021-02-20,,,,2846
Canada,CAN,2021-02-21,,,,2875
Canada,CAN,2021-02-22,,,,3116.42857
Canada,CAN,2021-02-23,,,,2972.71429
Canada,CAN,2021-02-24,,,,3027.57143
Canada,CAN,2021-02-25,,,,2986.42857
Canada,CAN,2021-02-26,,,,2999.14286
Canada,CAN,2021-02-27,,,,3002.42857
Canada,CAN,2021-02-28,,,,2993.85714
Canada,CAN,2021-03-01,,,,3028.28571
Cape Verde,CPV,2020-03-22,,,,1
Cape Verde,CPV,2020-03-23,,,,0.75
Cape Verde,CPV,2020-03-24,,,,0.6
Cape Verde,CPV,2020-03-25,,,,0.66667
Cape Verde,CPV,2020-03-26,,,,0.57143
Cape Verde,CPV,2020-03-27,,,,0.57143
Cape Verde,CPV,2020-03-28,,,,0.28571
Cape Verde,CPV,2020-03-29,,,,0.42857
Cape Verde,CPV,2020-03-30,,,,0.42857
Cape Verde,CPV,2020-03-31,,,,0.42857
Cape Verde,CPV,2020-04-01,,,,0.28571
Cape Verde,CPV,2020-04-02,,,,0.28571
Cape Verde,CPV,2020-04-03,,,,0.14286
Cape Verde,CPV,2020-04-04,,,,0.28571
Cape Verde,CPV,2020-04-05,,,,0.14286
Cape Verde,CPV,2020-04-06,,,,0.14286
Cape Verde,CPV,2020-04-07,,,,0.14286
Cape Verde,CPV,2020-04-08,,,,0.14286
Cape Verde,CPV,2020-04-09,,,,0.14286
Cape Verde,CPV,2020-04-10,,,,0.14286
Cape Verde,CPV,2020-04-11,,,,0.14286
Cape Verde,CPV,2020-04-12,,,,0.14286
Cape Verde,CPV,2020-04-13,,,,0.42857
Cape Verde,CPV,2020-04-14,,,,0.57143
Cape Verde,CPV,2020-04-15,,,,7
Cape Verde,CPV,2020-04-16,,,,7
Cape Verde,CPV,2020-04-17,,,,7
Cape Verde,CPV,2020-04-18,,,,7.14286
Cape Verde,CPV,2020-04-19,,,,7.57143
Cape Verde,CPV,2020-04-20,,,,8.14286
Cape Verde,CPV,2020-04-21,,,,8.14286
Cape Verde,CPV,2020-04-22,,,,2.42857
Cape Verde,CPV,2020-04-23,,,,3.71429
Cape Verde,CPV,2020-04-24,,,,4.57143
Cape Verde,CPV,2020-04-25,,,,4.57143
Cape Verde,CPV,2020-04-26,,,,6.42857
Cape Verde,CPV,2020-04-27,,,,6
Cape Verde,CPV,2020-04-28,,,,6.57143
Cape Verde,CPV,2020-04-29,,,,5.85714
Cape Verde,CPV,2020-04-30,,,,5.57143
Cape Verde,CPV,2020-05-01,,,,4.85714
Cape Verde,CPV,2020-05-02,,,,8.85714
Cape Verde,CPV,2020-05-03,,,,8.42857
Cape Verde,CPV,2020-05-04,,,,9.42857
Cape Verde,CPV,2020-05-05,,,,10.28571
Cape Verde,CPV,2020-05-06,,,,11
Cape Verde,CPV,2020-05-07,,,,13.85714
Cape Verde,CPV,2020-05-08,,,,15.42857
Cape Verde,CPV,2020-05-09,,,,12
Cape Verde,CPV,2020-05-10,,,,11.57143
Cape Verde,CPV,2020-05-11,,,,12.14286
Cape Verde,CPV,2020-05-12,,,,11.57143
Cape Verde,CPV,2020-05-13,,,,14
Cape Verde,CPV,2020-05-14,,,,13.85714
Cape Verde,CPV,2020-05-15,,,,13.71429
Cape Verde,CPV,2020-05-16,,,,13.14286
Cape Verde,CPV,2020-05-17,,,,11.71429
Cape Verde,CPV,2020-05-18,,,,9.71429
Cape Verde,CPV,2020-05-19,,,,9.71429
Cape Verde,CPV,2020-05-20,,,,8.57143
Cape Verde,CPV,2020-05-21,,,,5.85714
Cape Verde,CPV,2020-05-22,,,,5.14286
Cape Verde,CPV,2020-05-23,,,,6.14286
Cape Verde,CPV,2020-05-24,,,,7.42857
Cape Verde,CPV,2020-05-25,,,,8.85714
